IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
25166;1;1622;15;1;23; ; ;2002;11;D2; ; ; ; ;1
28710;1;1622;15;1;23; ; ;NULL;11;D2; ; ; ; ;1
18975;1;1621;16;1;8; ; ;1999;11;D2; ; ; ; ;1
23928;1;1621;16;1;8; ; ;2008;11;D2; ; ; ; ;1
13632;1;1610;12;6;1; ; ;1976;11;D2; ; ; ; ;1
20650;1;1610;25;1;7; ; ;1999;11;D2; ; ; ; ;1
22863;1;1610;17;1;1; ; ;2000;11;D2; ; ; ; ;1
26363;1;1610;15;1;1; ; ;2004;11;D2; ; ; ; ;1
93700;1;1610;15;1;17; ; ;1999;11;D2; ; ; ; ;1
145792;1;1610;7;1;1; ; ;2015;11;D2; ; ; ; ;1
152202;1;1610;25;1;2; ; ;2015;11;D2; ; ; ; ;1
28787;1;1520;15;1;12; ; ;2009;11;D2; ; ; ; ;1
164976;1;1520;15;1;10; ; ;2016;11;D2; ; ; ; ;1
11896;1;1511;11;5;1; ; ;1984;11;D2; ; ; ; ;1
21171;1;1511;4;1;4; ; ;2005;11;D2; ; ; ; ;1
11887;1;1430;11;2;4; ; ;1987;11;D2; ; ; ; ;1
10392;1;1410;4;1;1; ; ;1949;11;D2; ; ; ; ;1
11489;1;1410;15;1;32; ; ;1987;11;D2; ; ; ; ;1
112441;1;1410;11;2;7; ; ;2013;11;D2; ; ; ; ;1
114242;1;1410;15;1;15; ; ;2003;11;D2; ; ; ; ;1
121775;1;1410;15;1;41; ; ;2012;11;D2; ; ; ; ;1
2632;1;1399;15;1;34; ; ;1997;11;D2; ; ; ; ;1
11176;1;1399;15;1;1; ; ;1962;11;D2; ; ; ; ;1
26876;1;1399;15;1;25; ; ;2005;11;D2; ; ; ; ;1
14343;1;1391;4;1;17; ; ;2002;11;D2; ; ; ; ;1
19115;1;1391;4;1;29; ; ;2000;11;D2; ; ; ; ;1
27090;1;1313;15;1;1; ; ;2005;11;D2; ; ; ; ;1
28036;1;1313;15;1;32; ; ;2007;11;D2; ; ; ; ;1
149635;1;1313;21;1;1; ; ;2014;11;D2; ; ; ; ;1
10339;1;1311;4;1;1; ; ;1983;11;D2; ; ; ; ;1
10353;1;1311;4;1;1; ; ;1968;11;D2; ; ; ; ;1
10383;1;1311;4;1;17; ; ;1981;11;D2; ; ; ; ;1
10498;1;1311;15;1;15; ; ;1967;11;D2; ; ; ; ;1
13527;1;1311;15;1;3; ; ;1961;11;D2; ; ; ; ;1
48399;1;1311;4;1;4; ; ;2018;11;D2; ; ; ; ;1
112565;1;1311;4;1;4; ; ;2014;11;D2; ; ; ; ;1
145743;1;1311;11;2;4; ; ;2013;11;D2; ; ; ; ;1
12487;1;1104;16;1;1; ; ;1968;11;D2; ; ; ; ;1
12881;1;1104;4;1;4; ; ;1978;11;D2; ; ; ; ;1
13423;1;1104;13;1;7; ; ;1960;11;D2; ; ; ; ;1
18350;1;1104;25;1;1; ; ;2005;11;D2; ; ; ; ;1
19119;1;1104;4;1;17; ; ;2000;11;D2; ; ; ; ;1
47742;1;1104;20;5;1; ; ;2009;11;D2; ; ; ; ;1
13224;1;1103;25;1;5; ; ;1971;11;D2; ; ; ; ;1
11885;1;1102;11;2;10; ; ;1986;11;D2; ; ; ; ;1
10330;1;1101;4;1;1; ; ;1891;11;D2; ; ; ; ;1
15003;1;1101;13;2;7; ; ;1929;11;D2; ; ; ; ;1
16579;1;1101;14;1;1; ; ;1996;11;D2; ; ; ; ;1
114280;1;1079;15;2;4; ; ;2009;11;D2; ; ; ; ;1
145797;1;1079;15;1;1; ; ;2006;11;D2; ; ; ; ;1
158802;1;1079;6;8;1; ; ;2015;11;D2; ; ; ; ;1
159367;1;1079;15;1;33; ; ;2017;11;D2; ; ; ; ;1
104644;1;1075;15;1;3; ; ;1972;11;D2; ; ; ; ;1
12647;1;1072;2;18;6; ; ;1993;11;D2; ; ; ; ;1
12919;1;1071;15;1;3; ; ;1990;11;D2; ; ; ; ;1
25538;1;1071;15;1;18; ; ;2003;11;D2; ; ; ; ;1
12801;1;1061;23;1;8; ; ;1979;11;D2; ; ; ; ;1
109312;1;1061;5;1;16; ; ;2008;11;D2; ; ; ; ;1
173251;1;1061;1;7;2; ; ;2012;11;D2; ; ; ; ;1
114428;1;1050;16;1;1; ; ;2012;11;D2; ; ; ; ;1
140375;1;1050;8;8;1; ; ;2010;11;D2; ; ; ; ;1
47735;1;1040;16;2;1; ; ;2006;11;D2; ; ; ; ;1
121236;1;1040;25;3;2; ; ;2011;11;D2; ; ; ; ;1
156266;1;1040;25;1;2; ; ;2010;11;D2; ; ; ; ;1
29128;1;1030;17;1;1; ; ;2000;11;D2; ; ; ; ;1
107056;1;1030;15;1;18; ; ;2000;11;D2; ; ; ; ;1
110121;1;1030;20;1;1; ; ;2013;11;D2; ; ; ; ;1
110929;1;1030;14;3;4; ; ;NULL;11;D2; ; ; ; ;1
112189;1;1030;23;1;2; ; ;2012;11;D2; ; ; ; ;1
119843;1;1030;17;1;3; ; ;2010;11;D2; ; ; ; ;1
145744;1;1030;4;1;26; ; ;2009;11;D2; ; ; ; ;1
158329;1;1030;17;1;1; ; ;2013;11;D2; ; ; ; ;1
158506;1;1030;25;3;1; ; ;2013;11;D2; ; ; ; ;1
13494;1;1020;24;1;3; ; ;1977;10;F2; ; ; ; ;1
16575;1;1020;24;1;2; ; ;1996;10;F2; ; ; ; ;1
19332;1;1020;15;1;4; ; ;1999;10;F2; ; ; ; ;1
20036;1;1020;2;18;1; ; ;2001;10;F2; ; ; ; ;1
21155;1;1020;4;1;1; ; ;2005;10;F2; ; ; ; ;1
22672;1;1020;20;6;1; ; ;2001;10;F2; ; ; ; ;1
32813;1;1020;15;5;7; ; ;2009;10;F2; ; ; ; ;1
111002;1;1020;2;18;1; ; ;2014;10;F2; ; ; ; ;1
112035;1;1020;20;5;1; ; ;2009;10;F2; ; ; ; ;1
117909;1;1020;2;18;9; ; ;2013;10;F2; ; ; ; ;1
120834;1;1020;24;1;3; ; ;2015;10;F2; ; ; ; ;1
12805;1;1010;23;1;1; ; ;1991;11;D2; ; ; ; ;1
13433;1;1010;13;1;9; ; ;1991;11;D2; ; ; ; ;1
22951;1;1010;19;3;1; ; ;2003;11;D2; ; ; ; ;1
165901;1;1010;12;1;7; ; ;2018;11;D2; ; ; ; ;1
10664;1;311;15;1;31; ; ;1978;10;F2; ; ; ; ;1
12504;1;311;15;1;31; ; ;1993;10;F2; ; ; ; ;1
16008;1;311;18;3;1; ; ;1995;10;F2; ; ; ; ;1
16735;1;311;11;2;1; ; ;1996;10;F2; ; ; ; ;1
17573;1;311;2;18;1; ; ;1997;10;F2; ; ; ; ;1
18703;1;311;2;18;1; ; ;1998;10;F2; ; ; ; ;1
23315;1;311;15;8;1; ; ;2000;10;F2; ; ; ; ;1
24754;1;311;15;1;25; ; ;2006;10;F2; ; ; ; ;1
116532;1;311;15;1;31; ; ;2008;10;F2; ; ; ; ;1
138025;1;311;14;1;14; ; ;2008;10;F2; ; ; ; ;1
152629;1;311;11;2;1; ; ;2017;10;F2; ; ; ; ;1
18472;1;163;25;3;1; ; ;2008;11;D2; ; ; ; ;1
21877;1;163;14;3;1; ; ;2001;11;D2; ; ; ; ;1
22666;1;163;20;6;1; ; ;2001;11;D2; ; ; ; ;1
22790;1;163;14;1;6; ; ;2011;11;D2; ; ; ; ;1
28994;1;163;20;1;1; ; ;2006;11;D2; ; ; ; ;1
29068;1;163;20;1;1; ; ;2007;11;D2; ; ; ; ;1
121424;1;163;20;6;1; ; ;2015;11;D2; ; ; ; ;1
145800;1;163;20;1;1; ; ;2009;11;D2; ; ; ; ;1
177533;1;163;5;1;4; ; ;2015;11;D2; ; ; ; ;1
151631;2;2220;15;1;19; ; ;2013;11;D2; ; ; ; ;9.933333333
13141;2;1410;15;1;32; ; ;1993;11;D2; ; ; ; ;9.666666667
15513;2;1410;15;1;32; ; ;1994;11;D2; ; ; ; ;9.666666667
17952;2;5610;15;1;25; ; ;2015;15;F2; ; ; ; ;8.5
155211;2;5610;4;1;4; ; ;2015;15;F2; ; ; ; ;8.5
26079;2;2511;15;1;3; ; ;2004;11;D2; ; ; ; ;8.333333333
173364;2;5510;8;1;1; ; ;2015;7;F2; ; ; ; ;6.666667
178805;2;311;7;1;1; ; ;2017;10;F2; ; ; ; ;6.5
163469;2;5610;12;1;1; ; ;NULL;15;F2; ; ; ; ;5
3292;2;5610;15;5;2; ; ;1971;15;F2; ; ; ; ;4.5
156432;2;5610;21;11;1; ; ;2013;15;F2; ; ; ; ;4
29254;2;5610;8;1;1; ; ;2004;15;F2; ; ; ; ;3.75
24410;2;5610;23;1;1; ; ;2014;15;F2; ; ; ; ;3
156648;2;5610;14;2;1; ; ;NULL;15;F2; ; ; ; ;3
173236;2;2511;15;1;6; ; ;2019;11;D2; ; ; ; ;3
40400;2;1061;13;7;5; ; ;2003;11;D2; ; ; ; ;3
9990;2;1061;7;1;1; ; ;1956;11;D2; ; ; ; ;2.666666667
21250;2;5610;4;1;3; ; ;2007;15;F2; ; ; ; ;2.5
24314;2;5610;4;1;12; ; ;2007;15;F2; ; ; ; ;2.5
36697;2;5590;20;7;6; ; ;2002;7;F2; ; ; ; ;18.8
174110;2;5629;15;1;41; ; ;2010;15;F2; ; ; ; ;16.8125
10771;2;5610;15;1;22; ; ;1993;15;F2; ; ; ; ;16.8125
26417;2;5610;15;1;32; ; ;2004;15;F2; ; ; ; ;16.8125
33404;2;5610;15;1;40; ; ;2015;15;F2; ; ; ; ;16.8125
124750;2;5610;7;1;1; ; ;2012;15;F2; ; ; ; ;16.8125
145300;2;5610;15;1;30; ; ;2015;15;F2; ; ; ; ;16.8125
168379;2;5610;15;1;40; ; ;2006;15;F2; ; ; ; ;16.8125
176843;2;5610;15;1;31; ; ;2016;15;F2; ; ; ; ;16.8125
178128;2;5610;15;1;37; ; ;2016;15;F2; ; ; ; ;16.8125
119689;2;1079;15;1;19; ; ;2015;11;D2; ; ; ; ;14.47368421
168177;2;1079;11;1;1; ; ;2017;11;D2; ; ; ; ;14.47368421
16441;2;1071;15;1;42; ; ;1996;11;D2; ; ; ; ;14.47368421
147365;2;2029;15;1;17; ; ;2007;11;D2; ; ; ; ;13
109579;2;1312;15;1;17; ; ;2006;11;D2; ; ; ; ;12.27272727
174330;2;1811;15;1;32; ; ;2007;11;D2; ; ; ; ;11.875
178418;2;1030;14;3;4; ; ;2016;11;D2; ; ; ; ;1.5
11974;2;163;11;5;7; ; ;1994;11;D2; ; ; ; ;1.5
145746;2;163;11;1;1; ; ;2000;11;D2; ; ; ; ;1.5
19284;2;1061;7;1;1; ; ;1998;11;D2; ; ; ; ;1.470588235
30183;2;1020;7;1;3; ; ;2016;10;F2; ; ; ; ;1.470588235
152214;2;1020;20;6;1; ; ;2016;10;F2; ; ; ; ;1.4
27289;2;4620;15;1;19; ; ;2016;11;D2; ; ; ; ;1.342105263
34080;2;1080;15;1;19; ; ;1995;11;D2; ; ; ; ;1.342105263
11102;2;1079;7;1;6; ; ;1988;11;D2; ; ; ; ;1.342105263
16850;2;1079;15;1;3; ; ;1996;11;D2; ; ; ; ;1.342105263
22562;2;1079;13;1;7; ; ;2007;11;D2; ; ; ; ;1.342105263
24531;2;1073;11;5;1; ; ;2019;11;D2; ; ; ; ;1.342105263
47729;2;1073;12;2;1; ; ;2013;11;D2; ; ; ; ;1.342105263
10095;2;1071;15;1;3; ; ;1967;11;D2; ; ; ; ;1.342105263
9934;2;1061;15;1;1; ; ;1963;11;D2; ; ; ; ;1.342105263
21956;2;1061;14;3;1; ; ;2003;11;D2; ; ; ; ;1.342105263
10106;2;1050;4;1;1; ; ;1980;11;D2; ; ; ; ;1.342105263
10336;2;1050;4;1;1; ; ;1943;11;D2; ; ; ; ;1.342105263
27684;2;1040;15;5;1; ; ;NULL;11;D2; ; ; ; ;1.342105263
9929;2;1030;11;1;7; ; ;1987;11;D2; ; ; ; ;1.342105263
10386;2;1030;11;1;1; ; ;1991;11;D2; ; ; ; ;1.342105263
11880;2;1030;11;2;4; ; ;1999;11;D2; ; ; ; ;1.342105263
16117;2;1030;15;1;35; ; ;1995;11;D2; ; ; ; ;1.342105263
17099;2;1030;13;12;2; ; ;1997;11;D2; ; ; ; ;1.342105263
25144;2;1030;15;1;19; ; ;2017;11;D2; ; ; ; ;1.342105263
26448;2;1030;15;1;25; ; ;2004;11;D2; ; ; ; ;1.342105263
117120;2;1030;12;3;3; ; ;2008;11;D2; ; ; ; ;1.342105263
118494;2;1030;12;3;2; ; ;2014;11;D2; ; ; ; ;1.342105263
11006;2;1020;13;1;1; ; ;2002;10;F2; ; ; ; ;1.342105263
13626;2;1020;20;5;1; ; ;1995;10;F2; ; ; ; ;1.342105263
14095;2;1020;7;1;1; ; ;1994;10;F2; ; ; ; ;1.342105263
15040;2;1020;20;8;1; ; ;1999;10;F2; ; ; ; ;1.342105263
15891;2;1020;2;18;1; ; ;2008;10;F2; ; ; ; ;1.342105263
16414;2;1020;20;5;1; ; ;1996;10;F2; ; ; ; ;1.342105263
16892;2;1020;2;18;1; ; ;1999;10;F2; ; ; ; ;1.342105263
17108;2;1020;2;18;8; ; ;1997;10;F2; ; ; ; ;1.342105263
17111;2;1020;20;5;1; ; ;2008;10;F2; ; ; ; ;1.342105263
17980;2;1020;11;2;11; ; ;1992;10;F2; ; ; ; ;1.342105263
25264;2;1020;2;18;3; ; ;2002;10;F2; ; ; ; ;1.342105263
25288;2;1020;7;1;1; ; ;2009;10;F2; ; ; ; ;1.342105263
26379;2;1020;20;6;1; ; ;2004;10;F2; ; ; ; ;1.342105263
27284;2;1020;11;5;5; ; ;2006;10;F2; ; ; ; ;1.342105263
32127;2;1020;23;1;1; ; ;2007;10;F2; ; ; ; ;1.342105263
47731;2;1020;20;5;1; ; ;2015;10;F2; ; ; ; ;1.342105263
47733;2;1020;23;1;1; ; ;2007;10;F2; ; ; ; ;1.342105263
48210;2;1020;2;11;1; ; ;1996;10;F2; ; ; ; ;1.342105263
118631;2;1020;2;18;8; ; ;2008;10;F2; ; ; ; ;1.342105263
152094;2;1020;7;1;1; ; ;2015;10;F2; ; ; ; ;1.342105263
10259;2;1010;15;6;1; ; ;1977;11;D2; ; ; ; ;1.342105263
14975;2;1010;15;8;10; ; ;1994;11;D2; ; ; ; ;1.342105263
13646;2;311;15;2;4; ; ;2015;10;F2; ; ; ; ;1.342105263
16127;2;311;20;5;1; ; ;1996;10;F2; ; ; ; ;1.342105263
17041;2;311;7;1;1; ; ;1999;10;F2; ; ; ; ;1.342105263
17809;2;125;11;1;1; ; ;1997;11;D2; ; ; ; ;1.342105263
119435;2;122;2;8;3; ; ;2018;11;D2; ; ; ; ;1.342105263
174862;2;122;2;12;1; ; ;2016;11;D2; ; ; ; ;1.342105263
145748;2;121;11;1;8; ; ;2010;11;D2; ; ; ; ;1.342105263
9951;2;1511;15;1;1; ; ;1947;11;D2; ; ; ; ;1.333333333
10645;2;1020;7;1;1; ; ;1981;10;F2; ; ; ; ;1.333333333
10785;2;2599;15;1;1; ; ;1985;11;D2; ; ; ; ;1.254545455
109744;2;2593;15;1;3; ; ;2007;11;D2; ; ; ; ;1.254545455
15632;2;2511;15;1;19; ; ;2013;11;D2; ; ; ; ;1.254545455
21761;2;2511;15;7;16; ; ;2019;11;D2; ; ; ; ;1.254545455
108670;2;2511;15;1;18; ; ;2011;11;D2; ; ; ; ;1.254545455
11050;2;1104;4;1;1; ; ;1997;11;D2; ; ; ; ;1.25
10150;2;1103;15;1;3; ; ;1981;11;D2; ; ; ; ;1.25
32379;2;1101;11;1;8; ; ;2009;11;D2; ; ; ; ;1.25
158784;2;2432;19;1;9; ; ;1998;11;D2; ; ; ; ;1.2
28060;2;2420;11;3;5; ; ;2008;11;D2; ; ; ; ;1.2
31943;2;2420;4;3;7; ; ;2009;11;D2; ; ; ; ;1.2
117231;2;2420;20;1;11; ; ;2011;11;D2; ; ; ; ;1.2
16225;2;1030;11;1;11; ; ;1997;11;D2; ; ; ; ;1.19047619
16762;2;1020;2;18;1; ; ;2017;10;F2; ; ; ; ;1.19047619
16759;2;121;15;2;1; ; ;2005;11;D2; ; ; ; ;1.19047619
12348;2;5629;3;3;3; ; ;2014;15;F2; ; ; ; ;1.173913
17266;2;5629;15;1;1; ; ;2009;15;F2; ; ; ; ;1.173913
120309;2;5629;10;10;7; ; ;NULL;15;F2; ; ; ; ;1.173913
2899;2;5610;15;1;13; ; ;2015;15;F2; ; ; ; ;1.173913
10176;2;5610;15;1;30; ; ;1982;15;F2; ; ; ; ;1.173913
10574;2;5610;15;1;30; ; ;1990;15;F2; ; ; ; ;1.173913
14011;2;5610;15;1;40; ; ;2010;15;F2; ; ; ; ;1.173913
16242;2;5610;15;1;40; ; ;1998;15;F2; ; ; ; ;1.173913
17195;2;5610;15;1;14; ; ;2016;15;F2; ; ; ; ;1.173913
17885;2;5610;15;1;40; ; ;1997;15;F2; ; ; ; ;1.173913
18131;2;5610;15;1;31; ; ;2011;15;F2; ; ; ; ;1.173913
18183;2;5610;15;1;22; ; ;2003;15;F2; ; ; ; ;1.173913
19234;2;5610;15;1;42; ; ;2019;15;F2; ; ; ; ;1.173913
19417;2;5610;15;1;13; ; ;2018;15;F2; ; ; ; ;1.173913
19601;2;5610;15;1;36; ; ;1998;15;F2; ; ; ; ;1.173913
21806;2;5610;15;1;5; ; ;2000;15;F2; ; ; ; ;1.173913
22944;2;5610;12;1;1; ; ;2003;15;F2; ; ; ; ;1.173913
24765;2;5610;15;1;36; ; ;2001;15;F2; ; ; ; ;1.173913
25284;2;5610;15;1;31; ; ;2002;15;F2; ; ; ; ;1.173913
25549;2;5610;15;1;22; ; ;2014;15;F2; ; ; ; ;1.173913
26275;2;5610;15;1;40; ; ;2004;15;F2; ; ; ; ;1.173913
26429;2;5610;15;1;12; ; ;2005;15;F2; ; ; ; ;1.173913
26765;2;5610;15;1;30; ; ;2011;15;F2; ; ; ; ;1.173913
26873;2;5610;15;1;30; ; ;2012;15;F2; ; ; ; ;1.173913
33254;2;5610;15;1;22; ; ;2014;15;F2; ; ; ; ;1.173913
48432;2;5610;15;1;10; ; ;2008;15;F2; ; ; ; ;1.173913
48433;2;5610;15;1;1; ; ;NULL;15;F2; ; ; ; ;1.173913
109759;2;5610;15;1;17; ; ;2013;15;F2; ; ; ; ;1.173913
110253;2;5610;15;1;16; ; ;2010;15;F2; ; ; ; ;1.173913
110300;2;5610;15;1;22; ; ;2011;15;F2; ; ; ; ;1.173913
110487;2;5610;15;1;13; ; ;2011;15;F2; ; ; ; ;1.173913
110520;2;5610;15;1;12; ; ;2012;15;F2; ; ; ; ;1.173913
111885;2;5610;15;1;43; ; ;NULL;15;F2; ; ; ; ;1.173913
115556;2;5610;15;1;22; ; ;2015;15;F2; ; ; ; ;1.173913
116443;2;5610;15;1;31; ; ;NULL;15;F2; ; ; ; ;1.173913
121446;2;5610;15;1;22; ; ;2017;15;F2; ; ; ; ;1.173913
121895;2;5610;15;1;22; ; ;NULL;15;F2; ; ; ; ;1.173913
157261;2;5610;13;1;1; ; ;2007;15;F2; ; ; ; ;1.173913
157971;2;5610;15;1;31; ; ;1998;15;F2; ; ; ; ;1.173913
158163;2;5610;15;1;40; ; ;2013;15;F2; ; ; ; ;1.173913
166808;2;5610;15;1;14; ; ;2016;15;F2; ; ; ; ;1.173913
174349;2;5610;15;1;22; ; ;NULL;15;F2; ; ; ; ;1.173913
177991;2;5610;15;1;22; ; ;2015;15;F2; ; ; ; ;1.173913
10129;2;3212;15;1;17; ; ;1980;11;D2; ; ; ; ;1.171052632
13559;2;2420;15;7;27; ; ;NULL;11;D2; ; ; ; ;1.171052632
10957;2;2220;15;1;3; ; ;2010;11;D2; ; ; ; ;1.171052632
10770;2;2029;7;1;6; ; ;1966;11;D2; ; ; ; ;1.171052632
14864;2;2029;7;1;6; ; ;2015;11;D2; ; ; ; ;1.171052632
120743;2;2029;4;1;4; ; ;2008;11;D2; ; ; ; ;1.171052632
10037;2;2022;4;1;1; ; ;1932;11;D2; ; ; ; ;1.171052632
14883;2;2022;15;1;10; ; ;2009;11;D2; ; ; ; ;1.171052632
10231;2;2021;15;1;25; ; ;1979;11;D2; ; ; ; ;1.171052632
10544;2;2021;15;1;32; ; ;1978;11;D2; ; ; ; ;1.171052632
14618;2;2012;15;1;3; ; ;1994;11;D2; ; ; ; ;1.171052632
31349;2;2012;13;1;9; ; ;2011;11;D2; ; ; ; ;1.171052632
145740;2;2012;15;1;42; ; ;2009;11;D2; ; ; ; ;1.171052632
10505;2;2011;15;1;18; ; ;1976;11;D2; ; ; ; ;1.171052632
11296;2;2011;15;1;17; ; ;1980;11;D2; ; ; ; ;1.171052632
17054;2;2011;4;1;1; ; ;2004;11;D2; ; ; ; ;1.171052632
28688;2;2011;7;1;6; ; ;2009;11;D2; ; ; ; ;1.171052632
10432;2;1311;15;1;1; ; ;1968;11;D2; ; ; ; ;1.171052632
11876;2;5590;11;1;1; ; ;1975;7;F2; ; ; ; ;1.166667
10967;2;5510;15;1;22; ; ;2008;7;F2; ; ; ; ;1.166667
12543;2;5510;15;1;31; ; ;2011;7;F2; ; ; ; ;1.166667
13095;2;5510;11;5;5; ; ;2008;7;F2; ; ; ; ;1.166667
13674;2;5510;8;13;1; ; ;1979;7;F2; ; ; ; ;1.166667
15201;2;5510;14;1;1; ; ;2001;7;F2; ; ; ; ;1.166667
16978;2;5510;8;1;1; ; ;2012;7;F2; ; ; ; ;1.166667
19269;2;5510;8;13;4; ; ;1999;7;F2; ; ; ; ;1.166667
25504;2;5510;15;1;22; ; ;2012;7;F2; ; ; ; ;1.166667
27251;2;5510;8;3;7; ; ;2007;7;F2; ; ; ; ;1.166667
27362;2;5510;15;1;22; ; ;2011;7;F2; ; ; ; ;1.166667
28297;2;5510;15;1;22; ; ;2011;7;F2; ; ; ; ;1.166667
33418;2;5510;15;1;31; ; ;2002;7;F2; ; ; ; ;1.166667
121866;2;5510;23;1;1; ; ;2017;7;F2; ; ; ; ;1.166667
148810;2;5510;15;1;22; ; ;2011;7;F2; ; ; ; ;1.166667
152205;2;5510;8;13;1; ; ;2015;7;F2; ; ; ; ;1.166667
21366;2;1811;14;1;1; ; ;2008;11;D2; ; ; ; ;1.166666667
12218;2;2399;7;1;6; ; ;1992;11;D2; ; ; ; ;1.162790698
19301;2;2396;15;6;1; ; ;2006;11;D2; ; ; ; ;1.162790698
16214;2;2395;15;7;16; ; ;1998;11;D2; ; ; ; ;1.162790698
28878;2;2395;15;1;43; ; ;2013;11;D2; ; ; ; ;1.162790698
17977;2;2394;15;1;42; ; ;2000;11;D2; ; ; ; ;1.162790698
121803;2;2394;4;5;4; ; ;2011;11;D2; ; ; ; ;1.162790698
16451;2;2393;15;1;19; ; ;2012;11;D2; ; ; ; ;1.162790698
21834;2;2392;15;1;6; ; ;2009;11;D2; ; ; ; ;1.162790698
27557;2;2392;15;1;18; ; ;NULL;11;D2; ; ; ; ;1.162790698
15592;2;1312;15;1;8; ; ;1995;11;D2; ; ; ; ;1.15625
28106;2;1312;11;5;1; ; ;2007;11;D2; ; ; ; ;1.15625
17093;2;1311;15;1;3; ; ;1997;11;D2; ; ; ; ;1.15625
26267;2;1311;15;1;32; ; ;2004;11;D2; ; ; ; ;1.15625
30074;2;1311;15;1;19; ; ;2010;11;D2; ; ; ; ;1.15625
11325;2;2512;15;1;19; ; ;1986;11;D2; ; ; ; ;1.142857143
110459;2;3290;15;1;10; ; ;2011;11;D2; ; ; ; ;1.130435
10321;2;3290;15;1;37; ; ;1964;11;D2; ; ; ; ;1.130434783
10253;2;1709;15;1;3; ; ;2019;11;D2; ; ; ; ;1.130434783
9977;2;2220;15;1;19; ; ;2010;11;D2; ; ; ; ;1.111111111
10490;2;2220;15;1;5; ; ;1973;11;D2; ; ; ; ;1.111111111
10726;2;2220;15;1;1; ; ;2015;11;D2; ; ; ; ;1.111111111
26226;2;2220;15;5;5; ; ;2016;11;D2; ; ; ; ;1.111111111
26846;2;2220;15;1;18; ; ;2005;11;D2; ; ; ; ;1.111111111
28730;2;2220;15;1;18; ; ;2018;11;D2; ; ; ; ;1.111111111
128942;2;2220;14;1;12; ; ;2014;11;D2; ; ; ; ;1.111111111
15609;2;1410;15;1;1; ; ;2018;11;D2; ; ; ; ;1.102941176
25758;2;1410;11;2;4; ; ;NULL;11;D2; ; ; ; ;1.102941176
31631;2;1410;15;1;8; ; ;1986;11;D2; ; ; ; ;1.102941176
10085;2;1311;15;1;34; ; ;1954;11;D2; ; ; ; ;1.102941176
19224;2;1311;15;1;32; ; ;1998;11;D2; ; ; ; ;1.102941176
11265;2;2100;15;1;10; ; ;1985;11;D2; ; ; ; ;1.096774194
17905;2;2100;15;1;19; ; ;2011;11;D2; ; ; ; ;1.096774194
33307;2;3315;20;5;1; ; ;2011;11;D2; ; ; ; ;1.0625
27522;2;3312;4;1;4; ; ;2006;11;D2; ; ; ; ;1.0625
19407;2;1702;15;1;18; ; ;2010;11;D2; ; ; ; ;1.05
10255;2;610;20;5;7; ; ;2015;8;F2; ; ; ; ;1.045454545
14162;2;610;20;7;1; ; ;1993;8;F2; ; ; ; ;1.045454545
17056;2;610;20;7;2; ; ;1996;8;F2; ; ; ; ;1.045454545
25198;2;610;16;3;4; ; ;2002;8;F2; ; ; ; ;1.045454545
31968;2;610;16;5;6; ; ;2006;8;F2; ; ; ; ;1.045454545
47726;2;610;24;2;1; ; ;2012;8;F2; ; ; ; ;1.045454545
119957;2;610;10;9;4; ; ;2015;8;F2; ; ; ; ;1.045454545
27416;2;5630;15;1;40; ; ;2011;15;F2; ; ; ; ;1
31443;2;5629;15;1;40; ; ;2011;15;F2; ; ; ; ;1
